ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
4547;-53.1222;-24.8178;Braganey;Sede Municipal;PARANÁ;4801;6310;5608;5237;4358;3434;3015;3243;4245;4461;5223;6059;6415
4551;-52.7133;-24.7988;Altamira do Paraná;Sede Municipal;PARANÁ;4814;6259;5576;5299;4423;3437;3036;3233;4258;4452;5295;6107;6399
4561;-51.7601;-24.7592;Pitanga;Sede Municipal;PARANÁ;4670;5755;5520;5037;4294;3378;2964;3291;4243;4441;5108;5928;6077
4578;-50.0112;-24.7896;Castro;Sede Municipal;PARANÁ;4394;5409;5290;4660;4041;3216;2858;3094;4079;4180;4718;5471;5718
4586;-49.2609;-24.824;Cerro Azul;Sede Municipal;PARANÁ;4223;5370;5289;4661;3875;3052;2571;2731;3705;3902;4483;5335;5707
4605;-54.239;-24.7047;Entre Rios do Oeste;Sede Municipal;PARANÁ;4811;6374;5839;5330;4307;3326;2918;3131;4098;4373;5305;6142;6586
4610;-53.7416;-24.7251;Toledo;Sede Municipal;PARANÁ;4797;6285;5631;5207;4325;3384;3008;3198;4206;4443;5250;6108;6515
4617;-53.0832;-24.7157;Iguatu;Sede Municipal;PARANÁ;4822;6258;5605;5296;4413;3478;3034;3240;4241;4477;5274;6106;6447
4622;-52.5665;-24.6728;Nova Cantu;Sede Municipal;PARANÁ;4789;6273;5589;5188;4418;3457;3040;3260;4253;4438;5185;6004;6362
4626;-52.1459;-24.7;Mato Rico;Sede Municipal;PARANÁ;4794;6129;5665;5166;4447;3453;3063;3297;4283;4453;5235;6052;6284
4658;-48.9926;-24.6611;Adrianópolis;Sede Municipal;PARANÁ;4229;5429;5338;4678;3900;3094;2672;2762;3690;3849;4415;5233;5687
4676;-54.2286;-24.6251;Pato Bragado;Sede Municipal;PARANÁ;4812;6299;5864;5343;4331;3330;2933;3132;4117;4390;5304;6135;6570
4678;-54.0566;-24.5584;Marechal Cândido Rondon;Sede Municipal;PARANÁ;4806;6231;5721;5277;4312;3375;2987;3192;4178;4444;5286;6131;6541
4679;-53.9763;-24.5756;Quatro Pontes;Sede Municipal;PARANÁ;4803;6190;5640;5280;4320;3400;2988;3214;4187;4446;5297;6143;6529
4683;-53.511;-24.5883;Tupãssi;Sede Municipal;PARANÁ;4824;6382;5578;5257;4385;3446;3046;3238;4187;4503;5263;6110;6500
4685;-53.3212;-24.6193;Cafelândia;Sede Municipal;PARANÁ;4817;6309;5606;5239;4377;3442;3059;3258;4213;4492;5281;6061;6467
4687;-53.1337;-24.6453;Anahy;Sede Municipal;PARANÁ;4834;6325;5638;5303;4408;3470;3056;3245;4262;4487;5266;6095;6452
4691;-52.798;-24.5898;Campina da Lagoa;Sede Municipal;PARANÁ;4792;6262;5498;5164;4409;3474;3038;3266;4236;4467;5209;6032;6450
4696;-52.272;-24.5963;Roncador;Sede Municipal;PARANÁ;4789;6173;5646;5188;4407;3471;3070;3308;4296;4450;5203;5991;6269
4705;-51.3376;-24.5654;Cândido de Abreu;Sede Municipal;PARANÁ;4812;6098;5759;5181;4429;3456;3051;3291;4307;4503;5260;6075;6333
4710;-50.847;-24.6496;Reserva;Sede Municipal;PARANÁ;4669;5726;5542;5050;4312;3378;3010;3275;4271;4444;5077;5871;6071
4724;-49.4199;-24.568;Doutor Ulysses;Sede Municipal;PARANÁ;4183;5046;5119;4485;3839;3102;2809;2946;3934;3920;4367;5124;5502
4749;-54.1623;-24.4543;Mercedes;Sede Municipal;PARANÁ;4816;6250;5765;5324;4326;3378;2987;3175;4169;4471;5297;6124;6532
4751;-53.9557;-24.4698;Nova Santa Rosa;Sede Municipal;PARANÁ;4815;6202;5669;5286;4353;3403;3000;3208;4203;4475;5290;6140;6552
4758;-53.2579;-24.5293;Nova Aurora;Sede Municipal;PARANÁ;4829;6334;5644;5258;4389;3477;3054;3256;4243;4499;5288;6060;6445
4761;-52.9869;-24.5398;Ubiratã;Sede Municipal;PARANÁ;4809;6271;5557;5210;4430;3475;3061;3266;4213;4470;5230;6053;6476
4774;-51.6663;-24.5148;Manoel Ribas;Sede Municipal;PARANÁ;4791;6010;5707;5131;4450;3483;3088;3334;4330;4521;5189;6018;6239
4786;-50.4157;-24.5096;Tibagi;Sede Municipal;PARANÁ;4665;5732;5482;4987;4355;3442;3009;3285;4271;4456;5060;5857;6046
4791;-49.9437;-24.5311;Piraí do Sul;Sede Municipal;PARANÁ;4528;5416;5382;4753;4182;3354;2996;3232;4243;4368;4908;5634;5870
4827;-53.8291;-24.4204;Maripá;Sede Municipal;PARANÁ;4834;6172;5658;5274;4402;3436;3045;3234;4224;4522;5322;6152;6564
4830;-53.5218;-24.4173;Assis Chateaubriand;Sede Municipal;PARANÁ;4841;6302;5689;5244;4396;3450;3055;3233;4242;4514;5300;6141;6523
4832;-53.3532;-24.4266;Iracema do Oeste;Sede Municipal;PARANÁ;4844;6256;5717;5284;4392;3473;3055;3256;4274;4534;5317;6095;6469
